A2_2DCH,MED_E,EUR,DE	: 	20356 	19616 	19429 	19334 	18994 	18060 	15092 	15940 	: 	: 	15096 	14406 	13375 	13291 	13516 	13361 	12580 
A2_2DCH,MED_E,EUR,DK	30813 	30113 	30186 	28375 	28013 	26615 	25696 	24941 	24029 	23180 	22716 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,EA17	: 	17155 	16754 	16838 	16545 	16321 	15404 	14203 	14024 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,EA18	: 	17109 	16708 	16790 	16497 	16276 	15354 	14152 	13970 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,EE	7616 	7208 	6788 	6584 	6839 	6162 	5032 	3946 	3409 	2812 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,EL	: 	9086 	10985 	12122 	10994 	10760 	9740 	9769 	9405 	8988 	8457 	7672 	7250 	6976 	7122 	6533 	5597 	5525 
A2_2DCH,MED_E,EUR,ES	12957 b	11776 	11396 	12286 	12381 	12143 	11370 	10519 	9587 	9381 	: 	8034 	7885 	7444 	6674 	6560 	6448 	6423 
A2_2DCH,MED_E,EUR,EU15	: 	18153 	17536 	17584 	17171 	17306 	16820 	15525 	15304 	: 	: 	13628 e	12882 e	12046 e	11835 e	11345 e	10750 e	10536 e
A2_2DCH,MED_E,EUR,EU27	: 	15913 	15250 	15170 	14957 	14824 	14276 	13148 e	12855 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,EU28	: 	15842 	15185 	15107 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,FI	25340 	24686 	23998 	23058 	22589 	21237 	20826 	19925 	19078 	17890 	: 	15857 	14518 	14142 	14120 	13519 	13450 	: 
A2_2DCH,MED_E,EUR,FR	: 	21276 	20218 	20717 	19657 	19218 	16863 	16429 	16006 	15483 	: 	15794 	15115 	14581 	14574 	14543 	14274 	13609 
A2_2DCH,MED_E,EUR,HR	: 	5787 	5822 	5826 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,HU	4481 	4875 	4484 	4011 	4439 	4001 	3748 	3720 	3320 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,IE	: 	19869 	21746 	22057 	22916 	25174 	26073 	21860 	20806 	19918 	19709 	14041 	12957 	11573 	11497 	10859 	9367 	9526 
A2_2DCH,MED_E,EUR,IS	21545 	20493 	19537 	18708 	23082 	34048 	30042 	29855 	24677 	23435 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,IT	14707 	14719 	14939 	14419 	14388 	14416 	14351 	13290 	13225 	12130 	: 	9444 	9352 	8918 	8668 	7919 	7291 	7770 
A2_2DCH,MED_E,EUR,LT	4853 	4719 	3862 	3961 	5280 	4456 	3744 	2819 	2210 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,LU	: 	32006 	32061 	31036 	29931 	29961 	29767 	28021 	26560 	25868 	25131 	20955 	20738 	19620 	18703 	19463 	20206 	18007 
A2_2DCH,MED_E,EUR,LV	5397 	5108 	4684 	4801 	5830 	4898 	3499 	2722 	2418 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,MT	: 	10595 	10205 	9479 	9411 	8624 	8431 	8084 	7541 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,NL	: 	21134 	20365 	20065 	20154 	19771 	18483 	17011 	16451 	: 	: 	12921 	12660 	11988 	11431 	11464 	11205 	10760 
A2_2DCH,MED_E,EUR,NMS12	: 	5143 	4867 	4607 	5017 	4199 	3676 	2962 	2472 	2812 u	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,NO	44721 	42033 	38351 	34155 	36047 	33198 	30770 	29680 	26686 	27678 	28834 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,PL	5249 	5099 	4979 	4480 	5112 	4049 	3408 	3035 	2422 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,PT	: 	7965 	7721 	8222 	7605 	7890 	7393 	7022 	6992 	6652 	: 	6399 	5764 	5460 	5325 	5244 	4772 	4449 
A2_2DCH,MED_E,EUR,RO	: 	1849 	1859 	1862 	1983 	1898 	1677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,SE	: 	26349 	23717 	20945 	22437 	21520 	19657 	18961 	18401 	17957 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,SI	: 	12612 	12185 	11997 	11995 	11070 	9856 	9237 	8717 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,SK	6569 	6911 	6235 	6158 	5592 	4722 	3833 	3179 	2756 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,TR	: 	: 	: 	: 	: 	: 	: 	2536 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,EUR,UK	: 	19480 b	18020 	18464 	17232 	19605 	21839 	20625 	20028 	: 	: 	17680 	15675 	13842 	13691 	11195 	9648 	10337 
A2_2DCH,MED_E,NAC,AT	20791 p	20953 b	20054 	19638 	19802 	18335 	17371 	16436 	16138 	16138 	14566 	13960 	13598 	13281 	13195 	13385 	13579 	13162 
A2_2DCH,MED_E,NAC,BE	: 	23619 	22188 	21809 	21258 	20173 	19741 	19046 	18390 	17491 	17687 	16404 	15793 	15127 	14744 	14784 	14142 	13840 
A2_2DCH,MED_E,NAC,BG	: 	5514 	5810 	6118 	6087 	4786 	2895 	2542 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,CH	: 	45817 	43292 	42856 	42730 	40589 	39564 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,CY	17544 	17935 	17952 	17115 	17653 	10274 b	9779 	8700 	8173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,CZ	193048 	189174 	184599 	177999 	178182 	162877 	147718 	137979 	131633 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,DE	: 	20356 	19616 	19429 	19334 	18994 	18060 	15092 	15940 	: 	: 	15096 	14406 	13466 	13349 	13196 	12800 	12379 
A2_2DCH,MED_E,NAC,DK	229364 	224362 	224807 	211289 	208862 	198297 	191671 	185857 	178777 	172243 	168790 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,EE	7616 	7208 	6788 	6584 	6839 	6162 	5032 	3946 	3409 	2812 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,EL	: 	9086 	10985 	12122 	10994 	10760 	9740 	9769 	9405 	8988 	8457 	7672 	7016 	6852 	6544 	5929 	5037 	4726 
A2_2DCH,MED_E,NAC,ES	12957 b	11776 	11396 	12286 	12381 	12143 	11370 	10519 	9587 	9381 	: 	8034 	7885 	7479 	6654 	6338 	6317 	6134 
A2_2DCH,MED_E,NAC,FI	25340 	24686 	23998 	23058 	22589 	21237 	20826 	19925 	19078 	17890 	: 	15857 	14518 	14230 	13965 	13252 	12913 	: 
A2_2DCH,MED_E,NAC,FR	: 	21276 	20218 	20717 	19657 	19218 	16863 	16429 	16006 	15483 	: 	15794 	15115 	14674 	14692 	14403 	14199 	13657 
A2_2DCH,MED_E,NAC,HR	: 	43048 	42435 	42763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,HU	1296160 	1361844 	1235160 	1124428 	1116336 	1005619 	990400 	922865 	835595 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,IE	: 	19869 	21746 	22057 	22916 	25174 	26073 	21860 	20806 	19918 	19709 	14041 	12957 	11554 	10912 	10940 	9700 	9599 
A2_2DCH,MED_E,NAC,IS	3462943 	3307975 	3162813 	3230237 	3319949 	2983646 	2636451 	2335528 	2150315 	2030618 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,IT	14707 	14719 	14939 	14419 	14388 	14416 	14351 	13290 	13225 	12130 	: 	9444 	9352 	8952 	8637 	8012 	8021 	7685 
A2_2DCH,MED_E,NAC,LT	16758 	16294 	13336 	13678 	18230 	15385 	12929 	9733 	7631 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,LU	: 	32006 	32061 	31036 	29931 	29961 	29767 	28021 	26560 	25868 	25131 	20955 	20738 	19757 	18793 	18961 	19310 	17702 
A2_2DCH,MED_E,NAC,LV	3763 	3608 	3319 	3388 	4097 	3429 	2436 	1895 	1608 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,MT	: 	10595 	10205 	9479 	9411 	8624 	8431 	3475 	3227 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,NL	: 	21134 	20365 	20065 	20154 	19771 	18483 	17011 	16451 	: 	: 	12921 	12660 	12075 	11468 	11131 	10672 	10538 
A2_2DCH,MED_E,NAC,NO	334291 	327578 	306971 	298094 	296440 	266135 	247610 	237712 	223357 	221515 	216501 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,PL	21965 	21013 	19888 	19387 	17952 	15321 	13279 	12210 	10965 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,PT	: 	7965 	7721 	8222 	7605 	7890 	7393 	7022 	6992 	6652 	: 	6399 	5764 	5493 	5274 	5121 	4668 	4369 
A2_2DCH,MED_E,NAC,RO	: 	7839 	7829 	7894 	7302 	6332 	5911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,SE	: 	237929 	226196 	222416 	215738 	199061 	181912 	176004 	167894 	163846 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,SI	: 	12612 	12185 	11997 	11995 	11070 	9856 	2212937 	2084190 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,SK	6569 	6911 	6235 	6158 	5592 	159489 	142723 	122712 	110310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,TR	: 	: 	: 	: 	: 	: 	: 	4252 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,NAC,UK	: 	15796 b	15639 	15839 	15352 	15611 	14945 	14061 	13695 	: 	: 	10776 	10326 	9363 	9478 	9110 	7996 	8021 
A2_2DCH,MED_E,PPS,AT	19710 p	19825 b	19085 	18200 	18779 	17880 	17041 	16037 	15626 	15623 	14084 	14410 	13424 	12483 	12428 	12598 	12301 	12155 
A2_2DCH,MED_E,PPS,BE	: 	21551 	20137 	19420 	19252 	18780 	18331 	17900 	17232 	16419 	17428 	16388 	15438 	15248 	14813 	14781 	13541 	13404 
A2_2DCH,MED_E,PPS,BG	: 	5779 	5944 	6103 	6330 	5370 	3299 	3007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,CH	: 	22773 	21189 	20627 	20946 	19761 	18686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,CY	20071 	20209 	20246 	19068 	20131 	20073 b	19357 	16976 	15776 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,CZ	10625 	10183 	9788 	9215 	9893 	9402 	8498 	7970 	7452 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,DE	: 	19953 	18948 	18165 	18677 	18680 	17602 	14615 	15218 	: 	: 	15155 	13825 	12584 	12480 	12100 	11655 	11188 
A2_2DCH,MED_E,PPS,DK	21922 	21115 	21496 	19843 	20053 	19389 	18571 	17770 	17220 	16427 	16974 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,EE	9898 	9500 	9077 	8522 	8923 	8402 	7344 	6101 	5405 	4531 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,EL	: 	9611 	11627 	12766 	12075 	11987 	10938 	11070 	10736 	10466 	10546 	9793 	9235 	8702 	8603 	8111 	7170 	7110 
A2_2DCH,MED_E,PPS,ES	13641 b	12159 	11803 	12576 	13024 	13079 	12390 	11545 	10541 	10617 	: 	9682 	9523 	8864 	8189 	7917 	7791 	7668 
A2_2DCH,MED_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13476 e	12732 e	11931 e	11723 e	11253 e	10679 e	10533 e
A2_2DCH,MED_E,PPS,FI	20815 	20202 	19718 	18589 	18716 	17763 	16971 	16121 	15413 	14132 	: 	13658 	12128 	12004 	11887 	11521 	10949 	: 
A2_2DCH,MED_E,PPS,FR	: 	19398 	18364 	18457 	17752 	17789 	15537 	15184 	14558 	14078 	: 	15500 	14368 	13974 	13813 	12917 	12805 	12394 
A2_2DCH,MED_E,PPS,HR	: 	7923 	7746 	7634 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,HU	7433 	7922 	7121 	6344 	6402 	5998 	6181 	5873 	5356 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,IE	: 	16860 	18371 	18104 	17962 	19891 	20941 	17634 	16690 	15789 	15666 	13025 	12543 	11687 	11851 	11579 	10863 	10642 
A2_2DCH,MED_E,PPS,IS	19722 	19098 	18579 	18659 	22264 	22868 	20766 	19470 	17902 	16923 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,IT	14342 	14303 	14760 	13757 	13984 	14069 	13773 	12694 	12606 	11706 	: 	10661 	10812 	10119 	9711 	9141 	9157 	9073 
A2_2DCH,MED_E,PPS,LT	7595 	7316 	6076 	5916 	8005 	7427 	6530 	5140 	4131 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,LU	: 	25953 	26211 	25534 	25476 	26110 	26735 	25110 	25781 	25056 	24616 	21731 	21248 	19335 	18631 	19286 	19097 	17947 
A2_2DCH,MED_E,PPS,LV	7596 	7141 	6638 	6288 	7771 	7356 	5761 	4776 	4308 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,MT	: 	13511 	13180 	12147 	12164 	11428 	11275 	10811 	10319 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,NL	: 	19506 	18884 	18604 	19225 	19386 	17767 	16253 	15503 	: 	: 	12947 	13065 	12611 	11854 	11100 	10452 	10190 
A2_2DCH,MED_E,PPS,NO	28160 	26823 	25497 	24503 	25790 	24150 	22016 	21101 	19740 	19477 	19071 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,PL	9254 	8703 	8245 	7706 	7397 	6561 	5458 	4970 	4551 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,PT	: 	9076 	8833 	9217 	8639 	9209 	8703 	8256 	8004 	7732 	: 	8855 	7907 	7585 	7333 	7124 	6558 	6403 
A2_2DCH,MED_E,PPS,RO	: 	3142 	3240 	3235 	3157 	2978 	2909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,SE	: 	20962 	19817 	19468 	19814 	18618 	16594 	15928 	15157 	14539 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,SI	: 	14847 	14156 	13645 	14569 	14035 	12856 	12049 	11471 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,SK	9329 	9776 	8873 	8418 	7744 	6664 	5413 	4433 	3885 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,TR	: 	: 	: 	: 	: 	: 	: 	3800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MED_E,PPS,UK	: 	16716 b	16590 	17129 	17822 	19211 	19396 	18652 	18250 	: 	: 	14939 	14049 	12848 	13162 	12765 	10946 	11475 
A2_2DCH,MEI_E,EUR,AT	23368 p	23629 b	22548 	21730 	21478 	20543 	19266 	17785 	17883 	17789 	16525 	15805 	15021 	13915 	14119 	15051 	15578 	15384 
A2_2DCH,MEI_E,EUR,BE	: 	24819 	23517 	22867 	22319 	22096 	20988 	20260 	19036 	18280 	18698 	18560 	17618 	16446 	16285 	15825 	15334 	14887 
A2_2DCH,MEI_E,EUR,BG	: 	3278 	3546 	3637 	3535 	2989 	1787 	1516 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,CH	: 	43289 	37090 	32622 	32394 	28619 	30594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,CY	19567 	20300 	19924 	19498 	19405 	18684 b	18459 	16715 	15487 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,CZ	8557 	8490 	8224 	7621 	7961 	6744 	6004 	5197 	4676 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,DE	: 	22559 	21589 	21315 	22022 	21575 	20347 	16797 	17693 	: 	: 	16304 	15562 	14570 	14345 	14830 	14697 	13880 
A2_2DCH,MEI_E,EUR,DK	32718 	32471 	32451 	28368 	29123 	27398 	26589 	25869 	24677 	24681 	23188 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,EA17	: 	19252 	18830 	18952 	18807 	18684 	17286 	15969 	15810 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,EA18	: 	19202 	18780 	18900 	18754 	18637 	17230 	15913 	15750 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,EE	8986 	8251 	7717 	7505 	7727 	7000 	6410 	4614 	4164 	3456 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,EL	: 	10407 	12239 	13709 	12977 	12831 	11575 	11579 	11156 	10368 	9916 	8842 	8606 	8213 	8236 	7747 	6900 	6446 
A2_2DCH,MEI_E,EUR,ES	14693 b	13029 	12968 	13883 	13904 	13754 	13342 	12580 	11426 	11291 	: 	10023 	9630 	9150 	8330 	8070 	7921 	7740 
A2_2DCH,MEI_E,EUR,EU15	: 	20502 	19949 	19923 	19540 	19869 	19023 	17350 	17297 	: 	: 	15026 e	14258 e	13601 e	13130 e	12632 e	12073 e	11834 e
A2_2DCH,MEI_E,EUR,EU27	: 	17976 	17350 	17186 	17037 	17036 	16160 	14722 e	14545 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,EU28	: 	17894 	17276 	17116 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,FI	27520 	26933 	25525 	24772 	24045 	22748 	22563 	21398 	20445 	19112 	: 	17136 	15969 	15501 	15088 	14538 	14355 	: 
A2_2DCH,MEI_E,EUR,FR	: 	24514 	23742 	23613 	22366 	22518 	18472 	18167 	17993 	17190 	: 	16782 	16601 	17663 	16215 	16431 	15740 	15267 
A2_2DCH,MEI_E,EUR,HR	: 	6178 	6469 	6704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,HU	5125 	5566 	5096 	4401 	4881 	4416 	4081 	4464 	3849 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,IE	: 	22801 	23855 	25359 	25611 	27815 	28230 	24691 	23453 	23303 	21970 	15240 	13914 	12686 	12573 	11512 	10128 	10582 
A2_2DCH,MEI_E,EUR,IS	23554 	21609 	20951 	20533 	26875 	39524 	34686 	33089 	26184 	25001 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,IT	16205 	16611 	16576 	16860 	16665 	16481 	16084 	15180 	15220 	14212 	: 	10526 	10435 	10182 	9782 	8798 	8092 	8705 
A2_2DCH,MEI_E,EUR,LT	5753 	5422 	4704 	4941 	6231 	4999 	4007 	3249 	2634 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,LU	: 	34738 	35090 	34926 	34743 	34054 	32650 	32539 	29790 	29124 	28116 	25326 	24798 	22492 	21167 	21784 	22886 	21842 
A2_2DCH,MEI_E,EUR,LV	6385 	6249 	5816 	6112 	6929 	6401 	4157 	3300 	2984 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,MT	: 	11472 	11220 	10937 	10763 	10053 	9275 	9077 	8658 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,NL	: 	23317 	22175 	22154 	22637 	22497 	20790 	18549 	17794 	: 	: 	13858 	13386 	12797 	12171 	12476 	12504 	11719 
A2_2DCH,MEI_E,EUR,NMS12	: 	5831 	5551 	5212 	5802 	4903 	4235 	3463 	2879 	3456 u	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,NO	47480 	45005 	41086 	37089 	39526 	37330 	32642 	33316 	28906 	30762 	31818 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,PL	6213 	5956 	5761 	5088 	6278 	5059 	4115 	3713 	2986 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,PT	: 	9605 	9716 	10166 	10369 	9932 	9534 	9357 	9147 	8542 	: 	9288 	8060 	7967 	7695 	7255 	6146 	5940 
A2_2DCH,MEI_E,EUR,RO	: 	2205 	2218 	2157 	2259 	2152 	1960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,SE	: 	27551 	24974 	22234 	24134 	22572 	20841 	19606 	20009 	18817 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,SI	: 	13388 	13082 	12812 	12938 	12007 	10795 	10155 	9552 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,SK	7004 	7320 	6639 	6676 	6113 	5025 	4150 	3540 	2894 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,TR	: 	: 	: 	: 	: 	: 	: 	3466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,EUR,UK	: 	23303 b	22293 	22235 	20173 	23466 	25972 	22940 	23311 	: 	: 	19360 	17321 	15041 	15121 	12418 	11423 	11770 
A2_2DCH,MEI_E,NAC,AT	23368 p	23629 b	22548 	21730 	21478 	20543 	19266 	17785 	17883 	17789 	16525 	15805 	15021 	14011 	14185 	14695 	14924 	15138 
A2_2DCH,MEI_E,NAC,BE	: 	24819 	23517 	22867 	22319 	22096 	20988 	20260 	19036 	18280 	18698 	18560 	17618 	16561 	16363 	15416 	14654 	14634 
A2_2DCH,MEI_E,NAC,BG	: 	6412 	6936 	7114 	6913 	5845 	3496 	2965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,CH	: 	53359 	51196 	49259 	51423 	47013 	48122 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,CY	19567 	20300 	19924 	19498 	19405 	10886 b	10628 	9641 	9011 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,CZ	215189 	208776 	207945 	201456 	198586 	187266 	170157 	154764 	149107 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,DE	: 	22559 	21589 	21315 	22022 	21575 	20347 	16797 	17693 	: 	: 	16304 	15562 	14669 	14407 	14479 	14080 	13658 
A2_2DCH,MEI_E,NAC,DK	243541 	241929 	241672 	211231 	217141 	204128 	198327 	192774 	183594 	183397 	172296 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,EE	8986 	8251 	7717 	7505 	7727 	7000 	6410 	4614 	4164 	3456 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,EL	: 	10407 	12239 	13709 	12977 	12831 	11575 	11579 	11156 	10368 	9916 	8842 	8329 	8068 	7567 	7031 	6210 	5515 
A2_2DCH,MEI_E,NAC,ES	14693 b	13029 	12968 	13883 	13904 	13754 	13342 	12580 	11426 	11291 	: 	10023 	9630 	9194 	8305 	7797 	7759 	7393 
A2_2DCH,MEI_E,NAC,FI	27520 	26933 	25525 	24772 	24045 	22748 	22563 	21398 	20445 	19112 	: 	17136 	15969 	15597 	14923 	14251 	13782 	: 
A2_2DCH,MEI_E,NAC,FR	: 	24514 	23742 	23613 	22366 	22518 	18472 	18167 	17993 	17190 	: 	16782 	16601 	17775 	16346 	16273 	15657 	15321 
A2_2DCH,MEI_E,NAC,HR	: 	45956 	47156 	49210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,HU	1482289 	1555110 	1403854 	1233650 	1227631 	1109956 	1078323 	1107349 	968759 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,IE	: 	22801 	23855 	25359 	25611 	27815 	28230 	24691 	23453 	23303 	21970 	15240 	13914 	12665 	11934 	11598 	10488 	10664 
A2_2DCH,MEI_E,NAC,IS	3785773 	3488190 	3391834 	3545379 	3865471 	3463488 	3044017 	2588566 	2281640 	2166353 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,IT	16205 	16611 	16576 	16860 	16665 	16481 	16084 	15180 	15220 	14212 	: 	10526 	10435 	10221 	9747 	8901 	8902 	8610 
A2_2DCH,MEI_E,NAC,LT	19864 	18721 	16241 	17061 	21516 	17262 	13835 	11218 	9093 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,LU	: 	34738 	35090 	34926 	34743 	34054 	32650 	32539 	29790 	29124 	28116 	25326 	24798 	22648 	21268 	21222 	21872 	21472 
A2_2DCH,MEI_E,NAC,LV	4452 	4414 	4122 	4313 	4869 	4481 	2894 	2298 	1985 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,MT	: 	11472 	11220 	10937 	10763 	10053 	9275 	3902 	3706 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,NL	: 	23317 	22175 	22154 	22637 	22497 	20790 	18549 	17794 	: 	: 	13858 	13386 	12890 	12210 	12113 	11910 	11477 
A2_2DCH,MEI_E,NAC,NO	354914 	350742 	328864 	323706 	325054 	299254 	262677 	266837 	241932 	246200 	238906 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,PL	26001 	24543 	23014 	22019 	22047 	19143 	16030 	14939 	13519 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_2DCH,MEI_E,NAC,PT	: 	9605 	9716 	10166 	10369 	9932 	9534 	9357 	9147 	8542 	: 	9288 	8060 	8015 	7623 	7084 	6012 	5834 
A2_2DCH,MEI_E,NAC,RO	: 	9349 	9342 	9145 	8319 	7176 	6910 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
